ID,Type,Area,X [m],Y [m],DepthRef [m],Z [m],Q/P [m^2/s],Koriginal [m/s],Krevised [m/s],LowerBoundFlag,,lnK
151009A,HPT09,Source,171.284,37.759,5.893812862,8.206187138,5.42E-06,6.71E-06,4.44E-06,0,,-5.352224349
151009A,HPT09,Source,171.284,37.759,5.909052118,8.190947882,5.11E-06,5.90E-06,4.43E-06,0,,-5.353117258
151009A,HPT09,Source,171.284,37.759,5.924291375,8.175708625,5.18E-06,6.08E-06,4.45E-06,0,,-5.351882125
151009A,HPT09,Source,171.284,37.759,5.939530631,8.160469369,5.21E-06,6.16E-06,4.42E-06,0,,-5.35470721
151009A,HPT09,Source,171.284,37.759,5.954769887,8.145230113,5.25E-06,6.26E-06,4.30E-06,0,,-5.366075737
151009A,HPT09,Source,171.284,37.759,5.970009144,8.129990856,5.08E-06,5.82E-06,4.02E-06,0,,-5.395789731
151009A,HPT09,Source,171.284,37.759,5.9852484,8.1147516,4.72E-06,4.97E-06,3.61E-06,0,,-5.442834681
151009A,HPT09,Source,171.284,37.759,6.000487656,8.099512344,4.29E-06,4.04E-06,3.19E-06,0,,-5.495550648
151009A,HPT09,Source,171.284,37.759,6.015726913,8.084273087,4.06E-06,3.58E-06,2.92E-06,0,,-5.533928817
151009A,HPT09,Source,171.284,37.759,6.030966169,8.069033831,3.90E-06,3.29E-06,2.81E-06,0,,-5.550741659
151009A,HPT09,Source,171.284,37.759,6.046205425,8.053794575,4.27E-06,4.01E-06,2.92E-06,0,,-5.535136156
151009A,HPT09,Source,171.284,37.759,6.061444681,8.038555319,4.37E-06,4.21E-06,2.99E-06,0,,-5.524363481
151009A,HPT09,Source,171.284,37.759,6.076683938,8.023316062,4.19E-06,3.84E-06,2.99E-06,0,,-5.524277925
151009A,HPT09,Source,171.284,37.759,6.091923194,8.008076806,4.23E-06,3.93E-06,3.07E-06,0,,-5.513568658
151009A,HPT09,Source,171.284,37.759,6.10716245,7.99283755,4.50E-06,4.49E-06,3.22E-06,0,,-5.491519092
151009A,HPT09,Source,171.284,37.759,6.122401707,7.977598293,4.45E-06,4.38E-06,3.33E-06,0,,-5.477302897
151009A,HPT09,Source,171.284,37.759,6.137640963,7.962359037,4.34E-06,4.14E-06,3.48E-06,0,,-5.458075377
151009A,HPT09,Source,171.284,37.759,6.152880219,7.947119781,4.12E-06,3.71E-06,3.89E-06,0,,-5.410260858
151009A,HPT09,Source,171.284,37.759,6.168119476,7.931880524,5.31E-06,6.41E-06,5.21E-06,0,,-5.283318752
151009A,HPT09,Source,171.284,37.759,6.183358732,7.916641268,7.42E-06,1.32E-05,7.30E-06,0,,-5.136464244
151009A,HPT09,Source,171.284,37.759,6.198597988,7.901402012,7.68E-06,1.42E-05,8.74E-06,0,,-5.05832989
151009A,HPT09,Source,171.284,37.759,6.213837245,7.886162755,7.72E-06,1.44E-05,9.43E-06,0,,-5.025287897
151009A,HPT09,Source,171.284,37.759,6.229076501,7.870923499,6.87E-06,1.12E-05,9.50E-06,0,,-5.022115376
151009A,HPT09,Source,171.284,37.759,6.244315757,7.855684243,7.62E-06,1.40E-05,1.02E-05,0,,-4.989375218
151009A,HPT09,Source,171.284,37.759,6.259555014,7.840444986,8.10E-06,1.59E-05,1.09E-05,0,,-4.961343246
151009A,HPT09,Source,171.284,37.759,6.27479427,7.82520573,8.29E-06,1.67E-05,1.11E-05,0,,-4.953531157
151009A,HPT09,Source,171.284,37.759,6.290033526,7.809966474,7.56E-06,1.37E-05,1.06E-05,0,,-4.973143462
151009A,HPT09,Source,171.284,37.759,6.305272783,7.794727217,7.88E-06,1.50E-05,1.04E-05,0,,-4.984722187
151009A,HPT09,Source,171.284,37.759,6.320512039,7.779487961,7.33E-06,1.28E-05,9.66E-06,0,,-5.014894796
151009A,HPT09,Source,171.284,37.759,6.335751295,7.764248705,7.10E-06,1.20E-05,9.04E-06,0,,-5.043633799
151009A,HPT09,Source,171.284,37.759,6.350990552,7.749009448,6.81E-06,1.10E-05,8.51E-06,0,,-5.070137488
151009A,HPT09,Source,171.284,37.759,6.366229808,7.733770192,6.91E-06,1.13E-05,8.16E-06,0,,-5.088129874
151009A,HPT09,Source,171.284,37.759,6.381469064,7.718530936,6.52E-06,9.97E-06,7.69E-06,0,,-5.114222721
151009A,HPT09,Source,171.284,37.759,6.396708321,7.703291679,6.26E-06,9.15E-06,7.36E-06,0,,-5.132985546
151009A,HPT09,Source,171.284,37.759,6.411947577,7.688052423,6.72E-06,1.07E-05,7.34E-06,0,,-5.134444775
151009A,HPT09,Source,171.284,37.759,6.427186833,7.672813167,6.67E-06,1.05E-05,7.00E-06,0,,-5.154678555
151009A,HPT09,Source,171.284,37.759,6.44242609,7.65757391,6.58E-06,1.02E-05,6.30E-06,0,,-5.200619528
151009A,HPT09,Source,171.284,37.759,6.457665346,7.642334654,5.63E-06,7.28E-06,5.13E-06,0,,-5.289899182
151009A,HPT09,Source,171.284,37.759,6.472904602,7.627095398,4.72E-06,4.97E-06,4.05E-06,0,,-5.392149909
151009A,HPT09,Source,171.284,37.759,6.488143859,7.611856141,4.12E-06,3.71E-06,3.36E-06,0,,-5.473529312
151009A,HPT09,Source,171.284,37.759,6.503383115,7.596616885,4.39E-06,4.26E-06,3.10E-06,0,,-5.509303017
151009A,HPT09,Source,171.284,37.759,6.518622371,7.581377629,3.97E-06,3.42E-06,2.82E-06,0,,-5.550201831
151009A,HPT09,Source,171.284,37.759,6.533861628,7.566138372,4.56E-06,4.60E-06,2.71E-06,0,,-5.567282633
151009A,HPT09,Source,171.284,37.759,6.549100884,7.550899116,3.68E-06,2.90E-06,2.30E-06,0,,-5.63830889
151009A,HPT09,Source,171.284,37.759,6.56434014,7.53565986,3.32E-06,2.32E-06,2.02E-06,0,,-5.694115297
151009A,HPT09,Source,171.284,37.759,6.579579397,7.520420603,3.73E-06,2.98E-06,1.94E-06,0,,-5.71262927
151009A,HPT09,Source,171.284,37.759,6.594818653,7.505181347,3.26E-06,2.23E-06,1.73E-06,0,,-5.761770994
151009A,HPT09,Source,171.284,37.759,6.610057909,7.489942091,2.89E-06,1.72E-06,1.58E-06,0,,-5.800426243
151009A,HPT09,Source,171.284,37.759,6.625297165,7.474702835,3.06E-06,1.96E-06,1.63E-06,0,,-5.789053373
151009A,HPT09,Source,171.284,37.759,6.640536422,7.459463578,3.41E-06,2.46E-06,1.77E-06,0,,-5.75116726
151009A,HPT09,Source,171.284,37.759,6.655775678,7.444224322,3.61E-06,2.79E-06,1.91E-06,0,,-5.719888068
151009A,HPT09,Source,171.284,37.759,6.671014934,7.428985066,3.67E-06,2.88E-06,1.96E-06,0,,-5.707842477
151009A,HPT09,Source,171.284,37.759,6.686254191,7.413745809,3.55E-06,2.68E-06,1.92E-06,0,,-5.715795277
151009A,HPT09,Source,171.284,37.759,6.701493447,7.398506553,3.41E-06,2.47E-06,1.86E-06,0,,-5.731361694
151009A,HPT09,Source,171.284,37.759,6.716732703,7.383267297,3.32E-06,2.33E-06,1.80E-06,0,,-5.743760368
151009A,HPT09,Source,171.284,37.759,6.73197196,7.36802804,3.30E-06,2.30E-06,1.79E-06,0,,-5.746096438
151009A,HPT09,Source,171.284,37.759,6.747211216,7.352788784,3.44E-06,2.52E-06,1.83E-06,0,,-5.736948893
151009A,HPT09,Source,171.284,37.759,6.762450472,7.337549528,3.43E-06,2.50E-06,1.85E-06,0,,-5.732203357
151009A,HPT09,Source,171.284,37.759,6.777689729,7.322310271,3.33E-06,2.35E-06,1.87E-06,0,,-5.727113426
151009A,HPT09,Source,171.284,37.759,6.792928985,7.307071015,3.54E-06,2.68E-06,1.97E-06,0,,-5.704978305
151009A,HPT09,Source,171.284,37.759,6.808168241,7.291831759,3.70E-06,2.94E-06,2.07E-06,0,,-5.684234663
151009A,HPT09,Source,171.284,37.759,6.823407498,7.276592502,3.71E-06,2.96E-06,2.11E-06,0,,-5.675482761
151009A,HPT09,Source,171.284,37.759,6.838646754,7.261353246,3.73E-06,2.99E-06,2.11E-06,0,,-5.675998268
151009A,HPT09,Source,171.284,37.759,6.85388601,7.24611399,3.68E-06,2.90E-06,2.05E-06,0,,-5.68797915
151009A,HPT09,Source,171.284,37.759,6.869125267,7.230874733,3.48E-06,2.58E-06,1.95E-06,0,,-5.711039318
151009A,HPT09,Source,171.284,37.759,6.884364523,7.215635477,3.30E-06,2.30E-06,1.86E-06,0,,-5.729942854
151009A,HPT09,Source,171.284,37.759,6.899603779,7.200396221,3.19E-06,2.14E-06,1.87E-06,0,,-5.7285479
151009A,HPT09,Source,171.284,37.759,6.914843036,7.185156964,3.09E-06,2.00E-06,2.04E-06,0,,-5.689539136
151009A,HPT09,Source,171.284,37.759,6.930082292,7.169917708,4.02E-06,3.51E-06,2.65E-06,0,,-5.576332896
151009A,HPT09,Source,171.284,37.759,6.945321548,7.154678452,5.72E-06,7.51E-06,3.47E-06,0,,-5.45905558
151009A,HPT09,Source,171.284,37.759,6.960560805,7.139439195,4.60E-06,4.70E-06,3.54E-06,0,,-5.451496684
151009A,HPT09,Source,171.284,37.759,6.975800061,7.124199939,4.66E-06,4.84E-06,3.62E-06,0,,-5.441342445
151009A,HPT09,Source,171.284,37.759,6.991039317,7.108960683,4.65E-06,4.81E-06,3.71E-06,0,,-5.430215386
151009A,HPT09,Source,171.284,37.759,7.006278574,7.093721426,4.76E-06,5.05E-06,3.89E-06,0,,-5.410510143
151009A,HPT09,Source,171.284,37.759,7.02151783,7.07848217,5.07E-06,5.79E-06,4.14E-06,0,,-5.383215603
151009A,HPT09,Source,171.284,37.759,7.036757086,7.063242914,5.15E-06,5.99E-06,4.31E-06,0,,-5.365328751
151009A,HPT09,Source,171.284,37.759,7.051996343,7.048003657,5.07E-06,5.80E-06,4.41E-06,0,,-5.355250513
151009A,HPT09,Source,171.284,37.759,7.067235599,7.032764401,5.28E-06,6.33E-06,4.57E-06,0,,-5.340296451
151009A,HPT09,Source,171.284,37.759,7.082474855,7.017525145,5.18E-06,6.07E-06,4.65E-06,0,,-5.332745373
151009A,HPT09,Source,171.284,37.759,7.097714112,7.002285888,5.27E-06,6.31E-06,4.80E-06,0,,-5.31896738
151009A,HPT09,Source,171.284,37.759,7.112953368,6.987046632,5.29E-06,6.36E-06,5.01E-06,0,,-5.30050639
151009A,HPT09,Source,171.284,37.759,7.128192624,6.971807376,5.48E-06,6.86E-06,5.38E-06,0,,-5.269536851
151009A,HPT09,Source,171.284,37.759,7.143431881,6.956568119,5.91E-06,8.08E-06,5.93E-06,0,,-5.227129732
151009A,HPT09,Source,171.284,37.759,7.158671137,6.941328863,6.40E-06,9.58E-06,6.48E-06,0,,-5.188582188
151009A,HPT09,Source,171.284,37.759,7.173910393,6.926089607,6.88E-06,1.12E-05,6.72E-06,0,,-5.172785161
151009A,HPT09,Source,171.284,37.759,7.189149649,6.910850351,6.49E-06,9.86E-06,6.20E-06,0,,-5.20784532
151009A,HPT09,Source,171.284,37.759,7.204388906,6.895611094,5.48E-06,6.86E-06,5.22E-06,0,,-5.28263083
151009A,HPT09,Source,171.284,37.759,7.219628162,6.880371838,5.04E-06,5.72E-06,4.44E-06,0,,-5.352659946
151009A,HPT09,Source,171.284,37.759,7.234867418,6.865132582,4.65E-06,4.82E-06,3.86E-06,0,,-5.412963038
151009A,HPT09,Source,171.284,37.759,7.250106675,6.849893325,4.36E-06,4.19E-06,3.50E-06,0,,-5.455907813
151009A,HPT09,Source,171.284,37.759,7.265345931,6.834654069,4.45E-06,4.37E-06,3.37E-06,0,,-5.47221036
151009A,HPT09,Source,171.284,37.759,7.280585187,6.819414813,4.41E-06,4.30E-06,3.31E-06,0,,-5.480009854
151009A,HPT09,Source,171.284,37.759,7.295824444,6.804175556,4.48E-06,4.45E-06,3.31E-06,0,,-5.4795938
151009A,HPT09,Source,171.284,37.759,7.3110637,6.7889363,4.46E-06,4.40E-06,3.32E-06,0,,-5.478827705
151009A,HPT09,Source,171.284,37.759,7.326302956,6.773697044,4.50E-06,4.49E-06,3.35E-06,0,,-5.474621997
151009A,HPT09,Source,171.284,37.759,7.341542213,6.758457787,4.20E-06,3.86E-06,3.39E-06,0,,-5.469734013
151009A,HPT09,Source,171.284,37.759,7.356781469,6.743218531,4.22E-06,3.90E-06,3.75E-06,0,,-5.426352337
151009A,HPT09,Source,171.284,37.759,7.372020725,6.727979275,5.19E-06,6.09E-06,4.74E-06,0,,-5.324150685
151009A,HPT09,Source,171.284,37.759,7.387259982,6.712740018,6.67E-06,1.05E-05,6.14E-06,0,,-5.211931162
151009A,HPT09,Source,171.284,37.759,7.402499238,6.697500762,6.39E-06,9.54E-06,6.99E-06,0,,-5.155782097
151009A,HPT09,Source,171.284,37.759,7.417738494,6.682261506,6.69E-06,1.05E-05,7.87E-06,0,,-5.104070219
151009A,HPT09,Source,171.284,37.759,7.432977751,6.667022249,7.05E-06,1.18E-05,8.86E-06,0,,-5.052658438
151009A,HPT09,Source,171.284,37.759,7.448217007,6.651782993,7.91E-06,1.52E-05,9.99E-06,0,,-5.000282089
151009A,HPT09,Source,171.284,37.759,7.463456263,6.636543737,8.21E-06,1.64E-05,1.05E-05,0,,-4.976990008
151009A,HPT09,Source,171.284,37.759,7.47869552,6.62130448,7.65E-06,1.41E-05,1.03E-05,0,,-4.988992604
151009A,HPT09,Source,171.284,37.759,7.493934776,6.606065224,7.31E-06,1.28E-05,9.84E-06,0,,-5.00712353
151009A,HPT09,Source,171.284,37.759,7.509174032,6.590825968,7.58E-06,1.38E-05,9.59E-06,0,,-5.018220623
151009A,HPT09,Source,171.284,37.759,7.524413289,6.575586711,7.27E-06,1.26E-05,8.99E-06,0,,-5.046403295
151009A,HPT09,Source,171.284,37.759,7.539652545,6.560347455,6.59E-06,1.02E-05,8.21E-06,0,,-5.085699997
151009A,HPT09,Source,171.284,37.759,7.554891801,6.545108199,6.77E-06,1.08E-05,7.79E-06,0,,-5.108364523
151009A,HPT09,Source,171.284,37.759,7.570131058,6.529868942,6.42E-06,9.66E-06,7.26E-06,0,,-5.139225923
151009A,HPT09,Source,171.284,37.759,7.585370314,6.514629686,6.02E-06,8.40E-06,6.78E-06,0,,-5.168589007
151009A,HPT09,Source,171.284,37.759,7.60060957,6.49939043,6.12E-06,8.71E-06,6.61E-06,0,,-5.179929739
151009A,HPT09,Source,171.284,37.759,7.615848827,6.484151173,6.07E-06,8.54E-06,6.49E-06,0,,-5.187509915
151009A,HPT09,Source,171.284,37.759,7.631088083,6.468911917,6.08E-06,8.58E-06,6.45E-06,0,,-5.190653338
151009A,HPT09,Source,171.284,37.759,7.646327339,6.453672661,6.02E-06,8.41E-06,6.42E-06,0,,-5.192171198
151009A,HPT09,Source,171.284,37.759,7.661566596,6.438433404,6.09E-06,8.60E-06,6.48E-06,0,,-5.188348103
151009A,HPT09,Source,171.284,37.759,7.676805852,6.423194148,6.21E-06,8.99E-06,6.57E-06,0,,-5.182197191
151009A,HPT09,Source,171.284,37.759,7.692045108,6.407954892,6.03E-06,8.42E-06,6.60E-06,0,,-5.180762282
151009A,HPT09,Source,171.284,37.759,7.707284365,6.392715635,6.12E-06,8.70E-06,6.79E-06,0,,-5.16827675
151009A,HPT09,Source,171.284,37.759,7.722523621,6.377476379,6.39E-06,9.55E-06,7.15E-06,0,,-5.145638715
151009A,HPT09,Source,171.284,37.759,7.737762877,6.362237123,6.44E-06,9.70E-06,7.55E-06,0,,-5.122293216
151009A,HPT09,Source,171.284,37.759,7.753002133,6.346997867,6.41E-06,9.62E-06,8.14E-06,0,,-5.08948661
151009A,HPT09,Source,171.284,37.759,7.76824139,6.33175861,7.13E-06,1.21E-05,9.37E-06,0,,-5.028050879
151009A,HPT09,Source,171.284,37.759,7.783480646,6.316519354,7.41E-06,1.32E-05,1.10E-05,0,,-4.958452582
151009A,HPT09,Source,171.284,37.759,7.798719902,6.301280098,8.68E-06,1.85E-05,1.37E-05,0,,-4.863082817
151009A,HPT09,Source,171.284,37.759,7.813959159,6.286040841,1.03E-05,2.67E-05,1.70E-05,0,,-4.769891473
151009A,HPT09,Source,171.284,37.759,7.829198415,6.270801585,1.05E-05,2.82E-05,1.93E-05,0,,-4.714968855
151009A,HPT09,Source,171.284,37.759,7.844437671,6.255562329,1.06E-05,2.85E-05,2.08E-05,0,,-4.681297135
151009A,HPT09,Source,171.284,37.759,7.859676928,6.240323072,1.12E-05,3.21E-05,2.22E-05,0,,-4.65422148
151009A,HPT09,Source,171.284,37.759,7.874916184,6.225083816,1.07E-05,2.90E-05,2.26E-05,0,,-4.646351196
151009A,HPT09,Source,171.284,37.759,7.89015544,6.20984456,1.14E-05,3.30E-05,2.34E-05,0,,-4.629966133
151009A,HPT09,Source,171.284,37.759,7.905394697,6.194605303,1.12E-05,3.19E-05,2.36E-05,0,,-4.626353672
151009A,HPT09,Source,171.284,37.759,7.920633953,6.179366047,1.13E-05,3.29E-05,2.37E-05,0,,-4.626077895
151009A,HPT09,Source,171.284,37.759,7.935873209,6.164126791,1.11E-05,3.11E-05,2.31E-05,0,,-4.635899899
151009A,HPT09,Source,171.284,37.759,7.951112466,6.148887534,1.12E-05,3.19E-05,2.25E-05,0,,-4.648426689
151009A,HPT09,Source,171.284,37.759,7.966351722,6.133648278,1.03E-05,2.68E-05,2.11E-05,0,,-4.675575306
151009A,HPT09,Source,171.284,37.759,7.981590978,6.118409022,1.03E-05,2.70E-05,2.03E-05,0,,-4.692059387
151009A,HPT09,Source,171.284,37.759,7.996830235,6.103169765,1.02E-05,2.62E-05,1.96E-05,0,,-4.708122203
151009A,HPT09,Source,171.284,37.759,8.012069491,6.087930509,9.67E-06,2.33E-05,1.88E-05,0,,-4.725285086
151009A,HPT09,Source,171.284,37.759,8.027308747,6.072691253,1.00E-05,2.53E-05,1.88E-05,0,,-4.725650762
151009A,HPT09,Source,171.284,37.759,8.042548004,6.057451996,1.00E-05,2.51E-05,1.87E-05,0,,-4.727976844
151009A,HPT09,Source,171.284,37.759,8.05778726,6.04221274,9.72E-06,2.36E-05,1.85E-05,0,,-4.7323098
151009A,HPT09,Source,171.284,37.759,8.073026516,6.026973484,9.87E-06,2.44E-05,1.88E-05,0,,-4.726376468
151009A,HPT09,Source,171.284,37.759,8.088265773,6.011734227,1.01E-05,2.57E-05,1.93E-05,0,,-4.714657466
151009A,HPT09,Source,171.284,37.759,8.103505029,5.996494971,1.05E-05,2.81E-05,1.98E-05,0,,-4.702845959
151009A,HPT09,Source,171.284,37.759,8.118744285,5.981255715,1.00E-05,2.51E-05,1.97E-05,0,,-4.705353575
151009A,HPT09,Source,171.284,37.759,8.133983542,5.966016458,1.10E-05,3.07E-05,2.01E-05,0,,-4.697638334
151009A,HPT09,Source,171.284,37.759,8.149222798,5.950777202,9.77E-06,2.38E-05,1.90E-05,0,,-4.722045684
151009A,HPT09,Source,171.284,37.759,8.164462054,5.935537946,9.54E-06,2.27E-05,1.85E-05,0,,-4.733061563
151009A,HPT09,Source,171.284,37.759,8.179701311,5.920298689,1.01E-05,2.58E-05,1.88E-05,0,,-4.724820391
151009A,HPT09,Source,171.284,37.759,8.194940567,5.905059433,9.64E-06,2.32E-05,1.89E-05,0,,-4.722805699
151009A,HPT09,Source,171.284,37.759,8.210179823,5.889820177,1.02E-05,2.61E-05,1.99E-05,0,,-4.701370226
151009A,HPT09,Source,171.284,37.759,8.22541908,5.87458092,1.06E-05,2.82E-05,2.11E-05,0,,-4.676705774
151009A,HPT09,Source,171.284,37.759,8.240658336,5.859341664,1.11E-05,3.17E-05,2.22E-05,0,,-4.653438882
151009A,HPT09,Source,171.284,37.759,8.255897592,5.844102408,1.07E-05,2.89E-05,2.26E-05,0,,-4.646216564
151009A,HPT09,Source,171.284,37.759,8.271136849,5.828863151,1.10E-05,3.06E-05,2.35E-05,0,,-4.62974334
151009A,HPT09,Source,171.284,37.759,8.286376105,5.813623895,1.09E-05,3.03E-05,2.46E-05,0,,-4.608715236
151009A,HPT09,Source,171.284,37.759,8.301615361,5.798384639,1.26E-05,4.11E-05,2.69E-05,0,,-4.569537965
151009A,HPT09,Source,171.284,37.759,8.316854617,5.783145383,1.19E-05,3.65E-05,2.74E-05,0,,-4.562231395
151009A,HPT09,Source,171.284,37.759,8.332093874,5.767906126,1.13E-05,3.27E-05,2.78E-05,0,,-4.555471601
151009A,HPT09,Source,171.284,37.759,8.34733313,5.75266687,1.21E-05,3.81E-05,3.02E-05,0,,-4.520187346
151009A,HPT09,Source,171.284,37.759,8.362572386,5.737427614,1.23E-05,3.94E-05,3.37E-05,0,,-4.472880082
151009A,HPT09,Source,171.284,37.759,8.377811643,5.722188357,1.48E-05,5.81E-05,4.01E-05,0,,-4.396487683
151009A,HPT09,Source,171.284,37.759,8.393050899,5.706949101,1.43E-05,5.41E-05,4.57E-05,0,,-4.340262052
151009A,HPT09,Source,171.284,37.759,8.408290155,5.691709845,1.67E-05,7.59E-05,5.52E-05,0,,-4.257731074
151009A,HPT09,Source,171.284,37.759,8.423529412,5.676470588,1.84E-05,9.38E-05,6.56E-05,0,,-4.183410693
151009A,HPT09,Source,171.284,37.759,8.438768668,5.661231332,1.98E-05,0.000109682,7.46E-05,0,,-4.127042353
151009A,HPT09,Source,171.284,37.759,8.454007924,5.645992076,1.82E-05,9.12E-05,8.04E-05,0,,-4.094936178
151009A,HPT09,Source,171.284,37.759,8.469247181,5.630752819,2.21E-05,0.000139137,9.39E-05,0,,-4.027511786
151009A,HPT09,Source,171.284,37.759,8.484486437,5.615513563,2.24E-05,0.000142239,0.000103125,0,,-3.986636033
151009A,HPT09,Source,171.284,37.759,8.499725693,5.600274307,2.33E-05,0.00015534,0.000110721,0,,-3.955768205
151009A,HPT09,Source,171.284,37.759,8.51496495,5.58503505,2.57E-05,0.000191897,0.000115099,0,,-3.938929131
151009A,HPT09,Source,171.284,37.759,8.530204206,5.569795794,2.33E-05,0.000156044,0.000105671,0,,-3.976042852
151009A,HPT09,Source,171.284,37.759,8.545443462,5.554556538,2.05E-05,0.000118305,9.14E-05,0,,-4.038961352
151009A,HPT09,Source,171.284,37.759,8.560682719,5.539317281,1.90E-05,0.00010016,8.00E-05,0,,-4.097008371
151009A,HPT09,Source,171.284,37.759,8.575921975,5.524078025,1.77E-05,8.58E-05,7.20E-05,0,,-4.1424354
151009A,HPT09,Source,171.284,37.759,8.591161231,5.508838769,1.59E-05,6.84E-05,6.86E-05,0,,-4.163410043
151009A,HPT09,Source,171.284,37.759,8.606400488,5.493599512,1.69E-05,7.79E-05,7.61E-05,0,,-4.118851993
151009A,HPT09,Source,171.284,37.759,8.621639744,5.478360256,2.04E-05,0.000117288,9.66E-05,0,,-4.015165923
151009A,HPT09,Source,171.284,37.759,8.636879,5.463121,2.58E-05,0.000194385,0.000128228,0,,-3.892018769
151009A,HPT09,Source,171.284,37.759,8.652118257,5.447881743,3.05E-05,0.000277685,0.000158135,0,,-3.800971059
151009A,HPT09,Source,171.284,37.759,8.667357513,5.432642487,2.73E-05,0.000218697,0.0001674,0,,-3.776243852
151009A,HPT09,Source,171.284,37.759,8.682596769,5.417403231,2.94E-05,0.000255955,0.000178006,0,,-3.749566097
151009A,HPT09,Source,171.284,37.759,8.697836026,5.402163974,2.98E-05,0.000264158,0.000180647,0,,-3.743169634
151009A,HPT09,Source,171.284,37.759,8.713075282,5.386924718,2.92E-05,0.000252507,0.000173397,0,,-3.760958423
151009A,HPT09,Source,171.284,37.759,8.728314538,5.371685462,2.44E-05,0.000171495,0.000157789,0,,-3.801924336
151009A,HPT09,Source,171.284,37.759,8.743553795,5.356446205,2.81E-05,0.000233453,0.000159093,0,,-3.798348789
151009A,HPT09,Source,171.284,37.759,8.758793051,5.341206949,2.61E-05,0.000198673,0.000151492,0,,-3.819611543
151009A,HPT09,Source,171.284,37.759,8.774032307,5.325967693,2.69E-05,0.000211209,0.000144647,0,,-3.839689542
151009A,HPT09,Source,171.284,37.759,8.789271564,5.310728436,2.30E-05,0.000150702,0.000130813,0,,-3.883349296
151009A,HPT09,Source,171.284,37.759,8.80451082,5.29548918,2.37E-05,0.000161598,0.000127145,0,,-3.895701326
151009A,HPT09,Source,171.284,37.759,8.819750076,5.280249924,2.46E-05,0.000174946,0.000126062,0,,-3.899414804
151009A,HPT09,Source,171.284,37.759,8.834989333,5.265010667,2.46E-05,0.000174746,0.000121676,0,,-3.914794127
151009A,HPT09,Source,171.284,37.759,8.850228589,5.249771411,2.43E-05,0.000169627,0.000112275,0,,-3.949715834
151009A,HPT09,Source,171.284,37.759,8.865467845,5.234532155,1.88E-05,9.79E-05,9.64E-05,0,,-4.015794173
151009A,HPT09,Source,171.284,37.759,8.880707101,5.219292899,2.05E-05,0.000118052,9.53E-05,0,,-4.021021689
151009A,HPT09,Source,171.284,37.759,8.895946358,5.204053642,2.31E-05,0.000153068,9.74E-05,0,,-4.011386996
151009A,HPT09,Source,171.284,37.759,8.911185614,5.188814386,2.01E-05,0.000113276,9.08E-05,0,,-4.041816447
151009A,HPT09,Source,171.284,37.759,8.92642487,5.17357513,1.94E-05,0.00010521,8.73E-05,0,,-4.058847001
151009A,HPT09,Source,171.284,37.759,8.941664127,5.158335873,2.01E-05,0.000112691,8.82E-05,0,,-4.054424928
151009A,HPT09,Source,171.284,37.759,8.956903383,5.143096617,2.27E-05,0.000146369,9.08E-05,0,,-4.042082366
151009A,HPT09,Source,171.284,37.759,8.972142639,5.127857361,2.25E-05,0.000144419,8.40E-05,0,,-4.075710395
151009A,HPT09,Source,171.284,37.759,8.987381896,5.112618104,2.16E-05,0.000132054,6.76E-05,0,,-4.170008452
151009A,HPT09,Source,171.284,37.759,9.002621152,5.097378848,1.88E-05,9.78E-05,4.42E-05,0,,-4.354206075
151009A,HPT09,Source,171.284,37.759,9.017860408,5.082139592,1.66E-05,7.46E-05,2.21E-05,0,,-4.656425525
151009A,HPT09,Source,171.284,37.759,9.033099665,5.066900335,4.51E-06,4.51E-06,6.70E-06,0,,-5.17410585
151009A,HPT09,Source,171.284,37.759,9.048338921,5.051661079,3.25E-06,2.22E-06,2.93E-06,0,,-5.532792703
151009A,HPT09,Source,171.284,37.759,9.063578177,5.036421823,2.53E-06,1.30E-06,1.74E-06,0,,-5.758709218
151009A,HPT09,Source,171.284,37.759,9.078817434,5.021182566,2.17E-06,9.35E-07,1.42E-06,0,,-5.847198456
151009A,HPT09,Source,171.284,37.759,9.09405669,5.00594331,2.25E-06,1.00E-06,1.70E-06,0,,-5.769334667
151009A,HPT09,Source,171.284,37.759,9.109295946,4.990704054,3.85E-06,3.21E-06,3.16E-06,0,,-5.499716835
151009A,HPT09,Source,171.284,37.759,9.124535203,4.975464797,8.53E-06,1.78E-05,6.84E-06,0,,-5.164686003
151009A,HPT09,Source,171.284,37.759,9.139774459,4.960225541,1.02E-05,2.63E-05,1.04E-05,0,,-4.983208236
151009A,HPT09,Source,171.284,37.759,9.155013715,4.944986285,1.00E-05,2.53E-05,1.13E-05,0,,-4.948846857
151009A,HPT09,Source,171.284,37.759,9.170252972,4.929747028,9.32E-06,2.15E-05,9.22E-06,0,,-5.035053009
151009A,HPT09,Source,171.284,37.759,9.185492228,4.914507772,5.75E-06,7.60E-06,5.62E-06,0,,-5.250127362
151009A,HPT09,Source,171.284,37.759,9.200731484,4.899268516,3.24E-06,2.21E-06,3.41E-06,0,,-5.467033135
151009A,HPT09,Source,171.284,37.759,9.215970741,4.884029259,2.87E-06,1.70E-06,3.06E-06,0,,-5.514752544
151009A,HPT09,Source,171.284,37.759,9.231209997,4.868790003,3.33E-06,2.34E-06,4.38E-06,0,,-5.358354415
151009A,HPT09,Source,171.284,37.759,9.246449253,4.853550747,9.18E-06,2.08E-05,1.02E-05,0,,-4.989291833
